id	kind	source	symbol	line	sha256	strategy
R0446	runtime_source	src/runtime/shell/states/Script.rs	Script.rs	1	8247df6ecdeec8b3bafde933f82ab50fc633a1c641d5bad5cc0509c3a9406a12	native_implementation
R0447	runtime_source	src/runtime/shell/states/Stmt.rs	Stmt.rs	1	daf007feb61d738b05bd47de2bf0875c1a0728e353ec24dc2a56874f5bd16bde	native_implementation
R0448	runtime_source	src/runtime/shell/states/Subshell.rs	Subshell.rs	1	c8b5993d28c8495ba5ba613b7ac7a75bbd1ab0638ed12340f64ed312097e6f98	native_implementation
R0449	runtime_source	src/runtime/shell/subproc.rs	subproc.rs	1	04bc9f47308562d62553b7bea4c3b99d49b8605ed7e95b70405c954266753fb9	native_implementation
R0450	runtime_source	src/runtime/shell/util.rs	util.rs	1	e1cbd2194a444278adaf826d5dfc34b195f943ac78a28da7a48baf84835545e8	native_implementation
R0451	runtime_source	src/runtime/socket/Handlers.rs	Handlers.rs	1	fdbe917127681a400db9a455e378ff721338746fa6e3676d9e459188b0775e72	native_implementation
R0452	runtime_source	src/runtime/socket/JSSocketHandlers.rs	JSSocketHandlers.rs	1	539e224cde980077134bec3d28d8c36032dc3a8584a1439b28fc1c00b6b2af17	native_implementation
R0453	runtime_source	src/runtime/socket/Listener.rs	Listener.rs	1	fb7f7aa8eeec7643542b4bf152371cc0ecddb3283ef0dd3a546dcce346e8c987	native_implementation
R0454	runtime_source	src/runtime/socket/SSLConfig.bindv2.ts	SSLConfig.bindv2.ts	1	2ac069a74ec7b8eb0db7990031e8335de62772b9aefb03215ec5efe053c8e3bb	native_implementation
R0455	runtime_source	src/runtime/socket/SSLConfig.rs	SSLConfig.rs	1	3dffd440d971f06a2290232bdc81043ab9f7de51e5e868c3ffab6db586d0b561	native_implementation
R0456	runtime_source	src/runtime/socket/SocketAddress.rs	SocketAddress.rs	1	9e70a0ea7d6615c4b65b3ca29277c38b9a8d6123a0cc7ed28cc4af9dcdf593a7	native_implementation
R0457	runtime_source	src/runtime/socket/SocketConfig.bindv2.ts	SocketConfig.bindv2.ts	1	59f0c33c91159ebdccb46fa0cf1c0237e13ff1de006420bda3729adbc6be3e18	native_implementation
R0458	runtime_source	src/runtime/socket/UpgradedDuplex.rs	UpgradedDuplex.rs	1	6a0b41898111b99be864f6618fe868521aa0aa5aa712a3eb01544735e4c1847e	native_implementation
R0459	runtime_source	src/runtime/socket/WindowsNamedPipe.rs	WindowsNamedPipe.rs	1	bfad85a7dd5b2542a11550c381e63655b00803d2dc115ca4e8792daf38a3720f	native_implementation
R0460	runtime_source	src/runtime/socket/WindowsNamedPipeContext.rs	WindowsNamedPipeContext.rs	1	1c22b416e57ba1aa13c91ead0872ed49a8d2353a400f5fa0eb2d1d7de1da73a0	native_implementation
R0461	runtime_source	src/runtime/socket/mod.rs	mod.rs	1	c655f57c37c0bc0dd0880cfb25b7ae955e255e9ec90b1a9ce2f7380a606c96e1	native_implementation
R0462	runtime_source	src/runtime/socket/socket_body.rs	socket_body.rs	1	7a3e451272869fe865c651dc77bcabfca21272eb7061bc835738c68ca90c3b60	native_implementation
R0463	runtime_source	src/runtime/socket/sockets.classes.ts	sockets.classes.ts	1	268b575a4074cf6ad20a5d783200d7d67bb79475a83299bec05936857cbb0b43	native_implementation
R0464	runtime_source	src/runtime/socket/tls_socket_functions.rs	tls_socket_functions.rs	1	462e1ce995b3cfd64b47cc13ee0da623c9d639c2488b310629f1d5bf0fb13bca	native_implementation
R0465	runtime_source	src/runtime/socket/udp_socket.rs	udp_socket.rs	1	9cb835239aca97c1dc7a47d2c2fe5955985aa6b382c45151b4f3c6ca9028a5de	native_implementation
R0466	runtime_source	src/runtime/socket/uws_dispatch.rs	uws_dispatch.rs	1	223614846183063062f5f1e41599d7d99930b41836efbb2d68ce4723bfd425ff	native_implementation
R0467	runtime_source	src/runtime/socket/uws_handlers.rs	uws_handlers.rs	1	1984bae9252bfff786dd8624b39340b8bf94316d1d8a9f3e2c9fbad19e2a7243	native_implementation
R0468	runtime_source	src/runtime/socket/uws_jsc.rs	uws_jsc.rs	1	08c404b0fbf9fde8d6e56a787eefd1e57a084c92bf35c531ec4066fb8d0e682a	native_implementation
R0469	runtime_source	src/runtime/test_runner/Collection.rs	Collection.rs	1	49fbc4bf1a7ec324e79281f742ede06ea0a9470c5e2154e95518953de684daf1	native_implementation
R0470	runtime_source	src/runtime/test_runner/DoneCallback.rs	DoneCallback.rs	1	fdfee97ac65709474d3a3859acf67762890de1a0b47d29b57da76f577a4bfe03	native_implementation
R0471	runtime_source	src/runtime/test_runner/Execution.rs	Execution.rs	1	76b4438f00dad6afa6974a3a25f278579f3706a377b9b19f282f5f8bc55e2a16	native_implementation
R0472	runtime_source	src/runtime/test_runner/Order.rs	Order.rs	1	af5e053a7e1b3a18715e301f0e85b9ebf64ef01fe6e140789595351087f795c9	native_implementation
R0473	runtime_source	src/runtime/test_runner/ScopeFunctions.rs	ScopeFunctions.rs	1	774c2f1fd9449783664be52a4d8140ac651ebddf034d473cf10a2ea88f8f8c3b	native_implementation
R0474	runtime_source	src/runtime/test_runner/bun_test.rs	bun_test.rs	1	025614beca06772ea82ed58a91517e750f510d8f6824553b4e295e5eedf409cd	native_implementation
R0475	runtime_source	src/runtime/test_runner/debug.rs	debug.rs	1	d74d043762a1d3a82e7b9ca2855bd0b2a623a2b5bbfbb374a233d1e7557835b5	native_implementation
R0476	runtime_source	src/runtime/test_runner/diff/diff_match_patch.rs	diff_match_patch.rs	1	b3079ff132346e8b160813f4f6d4e0015269889b5ae2541609e1f7cde82bdcde	native_implementation
R0477	runtime_source	src/runtime/test_runner/diff/printDiff.rs	printDiff.rs	1	506c5f37d0d845ecbae1fa0550e33be55af3301420b4357bf06e9add5b1390bb	native_implementation
R0478	runtime_source	src/runtime/test_runner/diff_format.rs	diff_format.rs	1	3c800302b7ea3821339bbeda01476baac61ca5241eed3ea662d0d5d3f5c42284	native_implementation
R0479	runtime_source	src/runtime/test_runner/expect.rs	expect.rs	1	9b05d185649db3c70457a03128eff4fc217f06a82bd23ad7d251795358ea3be4	native_implementation
R0480	runtime_source	src/runtime/test_runner/expect/simple_matchers.rs	simple_matchers.rs	1	c4d283dfaaa6d1c80ae8749dcb01b701e56e79456a311a319241d93b58b3cf2d	native_implementation
R0481	runtime_source	src/runtime/test_runner/expect/toBe.rs	toBe.rs	1	b89b1db144cede261e2d92a6ff0442db33ea322f935354a315b4c31b5144823d	native_implementation
R0482	runtime_source	src/runtime/test_runner/expect/toBeArrayOfSize.rs	toBeArrayOfSize.rs	1	84e5cfa5b2e9875e706b69da87f786c118f4d6585254eb4aaab34b84926df68c	native_implementation
R0483	runtime_source	src/runtime/test_runner/expect/toBeCloseTo.rs	toBeCloseTo.rs	1	cfd2bfd49b58181cc890b1b72b915a86f44e9e97e0452571005597001c97d60f	native_implementation
R0484	runtime_source	src/runtime/test_runner/expect/toBeEmpty.rs	toBeEmpty.rs	1	95758bc20fe4cee4a6ecb94c2d5366ee1a4c035e252a1d57f68ce28ae35c9b05	native_implementation
R0485	runtime_source	src/runtime/test_runner/expect/toBeEmptyObject.rs	toBeEmptyObject.rs	1	57b179b7464eb51627ba41cd207bff1d426aba50e2859b408bb2c3c236aced58	native_implementation
R0486	runtime_source	src/runtime/test_runner/expect/toBeEven.rs	toBeEven.rs	1	474e3a8859654c41624c2110bff696379031bfbbaa8c3a8016e7a2b1e0b9d0f1	native_implementation
R0487	runtime_source	src/runtime/test_runner/expect/toBeInstanceOf.rs	toBeInstanceOf.rs	1	b09eb91e8efe9bb946e46f543677b8addb093f892db381de1ed6a96562b00a18	native_implementation
R0488	runtime_source	src/runtime/test_runner/expect/toBeObject.rs	toBeObject.rs	1	f30502a79678e5367c6c10467299898d0777763fdc4a9a4cd384cf11cfe62461	native_implementation
R0489	runtime_source	src/runtime/test_runner/expect/toBeOdd.rs	toBeOdd.rs	1	762748b0abcbc11abc785b8a9c2a528e85999377f85f53a5f4331aec9b974fad	native_implementation
R0490	runtime_source	src/runtime/test_runner/expect/toBeOneOf.rs	toBeOneOf.rs	1	17dcc61346308f9f999f124f56edb4a526fa8dcead511c9e0f393f915b68dd99	native_implementation
R0491	runtime_source	src/runtime/test_runner/expect/toBeTypeOf.rs	toBeTypeOf.rs	1	1e0dc48fffa3c099d7b27638a9464ad7779db6957558900a20799aef260d4220	native_implementation
R0492	runtime_source	src/runtime/test_runner/expect/toBeValidDate.rs	toBeValidDate.rs	1	b0035c4e82348a8bc3a5e1eb8f088b107787c71a01560d5884002957d494e830	native_implementation
R0493	runtime_source	src/runtime/test_runner/expect/toBeWithin.rs	toBeWithin.rs	1	d48f3f4c1edc6376101320d33593f26cf89949cedc72d8e60670b815383065f7	native_implementation
R0494	runtime_source	src/runtime/test_runner/expect/toContain.rs	toContain.rs	1	71ae42079acce59758234e3e39aea172b636aea939f92b17d3f9bfb9e37d52f4	native_implementation
R0495	runtime_source	src/runtime/test_runner/expect/toContainAllKeys.rs	toContainAllKeys.rs	1	da5e671ffb4c25163b8a33a8e4cb1ec4df7fc554680167da7e857b8fab877fde	native_implementation
R0496	runtime_source	src/runtime/test_runner/expect/toContainAllValues.rs	toContainAllValues.rs	1	e84929e39a0a311ee757bdf260ddf0f10a3d61798541db06db178407f8922da8	native_implementation
R0497	runtime_source	src/runtime/test_runner/expect/toContainAnyKeys.rs	toContainAnyKeys.rs	1	921d8dcddcdb527ed17ac93ed1d2059fd9970fe8fe20dc5512250579a1e0f607	native_implementation
R0498	runtime_source	src/runtime/test_runner/expect/toContainAnyValues.rs	toContainAnyValues.rs	1	9d99c0c9c370f234f9b0cf52dbcf90bb2e8c5a0d1b3dfa9227251b7634560b12	native_implementation
R0499	runtime_source	src/runtime/test_runner/expect/toContainEqual.rs	toContainEqual.rs	1	8c096e996692fb486d97b6ecabb69c9059b99873d45e04404b73204b4a83333c	native_implementation
R0500	runtime_source	src/runtime/test_runner/expect/toContainKey.rs	toContainKey.rs	1	5bd7ddda620af3de5d39c0b3759277afcafb0a670c052b0d5ac3386ec8552cdd	native_implementation
R0501	runtime_source	src/runtime/test_runner/expect/toContainKeys.rs	toContainKeys.rs	1	c17d7b5a849d220904ae31b80daa7a929292605ab6b8dbcad385c5916ce019c0	native_implementation
R0502	runtime_source	src/runtime/test_runner/expect/toContainValue.rs	toContainValue.rs	1	50bc5d842626089b5e6cbc0623fa1ce5bfea4be08813eb1c1e0f2ee5ffcf0fb9	native_implementation
R0503	runtime_source	src/runtime/test_runner/expect/toContainValues.rs	toContainValues.rs	1	998de477374c0b724f6f565e28a164878ddc25a1a28e8cb24839024ea99ee4b5	native_implementation
R0504	runtime_source	src/runtime/test_runner/expect/toEqual.rs	toEqual.rs	1	33a5f62912abce6f46414c3e26eb3fa3fb817a9706c9c26db5da2112cd5e65ec	native_implementation
R0505	runtime_source	src/runtime/test_runner/expect/toEqualIgnoringWhitespace.rs	toEqualIgnoringWhitespace.rs	1	32caf1448fb330f43346bb71935b7d5baef4a5a384e174b11998225932890ffb	native_implementation
R0506	runtime_source	src/runtime/test_runner/expect/toHaveBeenCalled.rs	toHaveBeenCalled.rs	1	e812cbb7e18d554a0019bc8360b3df76838098056527470f37620f79b736173b	native_implementation
R0507	runtime_source	src/runtime/test_runner/expect/toHaveBeenCalledOnce.rs	toHaveBeenCalledOnce.rs	1	ba6a613f98f806aeff8fd84b98612d331a7cd6fd4b4109c1e078a463c4a09238	native_implementation
R0508	runtime_source	src/runtime/test_runner/expect/toHaveBeenCalledTimes.rs	toHaveBeenCalledTimes.rs	1	db3fe8f0fd04d1ae5f28a4f4e1234d4cbe2ed56b94b2347de7e7ae3182d4fe01	native_implementation
R0509	runtime_source	src/runtime/test_runner/expect/toHaveBeenCalledWith.rs	toHaveBeenCalledWith.rs	1	ce5b749c0b6f9b91aa8584deaa13d8531cf555207a9efce862070d72225a452e	native_implementation
R0510	runtime_source	src/runtime/test_runner/expect/toHaveBeenLastCalledWith.rs	toHaveBeenLastCalledWith.rs	1	0d3f81f5533b6f491234768456396d9809df8ae1790a8c07bd4cae3053aeebca	native_implementation
R0511	runtime_source	src/runtime/test_runner/expect/toHaveBeenNthCalledWith.rs	toHaveBeenNthCalledWith.rs	1	a9d4c0530c405ca1cc1d8b3ed359ecdc5327d092dff2cfa72ea6d93da3fedb5b	native_implementation
R0512	runtime_source	src/runtime/test_runner/expect/toHaveLastReturnedWith.rs	toHaveLastReturnedWith.rs	1	87a0ff426616896070a17253baa6d80886250e7fc5fbee9a941684bceb73e64e	native_implementation
R0513	runtime_source	src/runtime/test_runner/expect/toHaveLength.rs	toHaveLength.rs	1	168d732c33f25c254fc950c667bf6e76943e368b759ed5387072134c3d68e746	native_implementation
R0514	runtime_source	src/runtime/test_runner/expect/toHaveNthReturnedWith.rs	toHaveNthReturnedWith.rs	1	317b6fd3e04f70b6f5e81ddf1d47660e7ca7b59adeeda173ec4310588918c5fb	native_implementation
R0515	runtime_source	src/runtime/test_runner/expect/toHaveProperty.rs	toHaveProperty.rs	1	e0af9f6ed921f8096dee71f805e6d04294bc45d3bf6ecc07d9b1268583c1d486	native_implementation
R0516	runtime_source	src/runtime/test_runner/expect/toHaveReturned.rs	toHaveReturned.rs	1	1bb4d8bcc3d43d6816f244ae33b101fa35bff112b2071dcfb3a705cc299a4221	native_implementation
R0517	runtime_source	src/runtime/test_runner/expect/toHaveReturnedWith.rs	toHaveReturnedWith.rs	1	74a3e1652315169b27519f056ab4419d8c45a0c8f6c4d11671797de206680b6e	native_implementation
R0518	runtime_source	src/runtime/test_runner/expect/toIncludeRepeated.rs	toIncludeRepeated.rs	1	683b0d911c4afa9f1645a24fe7ad98d896f9e6739352ff3bbfd55740f781829c	native_implementation
R0519	runtime_source	src/runtime/test_runner/expect/toMatch.rs	toMatch.rs	1	a212a1c0f1048e7537ea6904591b4b3643eb8c1e7b16ec6e906e90dd9538b1ea	native_implementation
R0520	runtime_source	src/runtime/test_runner/expect/toMatchInlineSnapshot.rs	toMatchInlineSnapshot.rs	1	f561e3b7b39c41a5bb3c8b4b4c8c699ca3a06171ff3e7234dd7c9619c6ab0103	native_implementation
R0521	runtime_source	src/runtime/test_runner/expect/toMatchObject.rs	toMatchObject.rs	1	533c850520ca2f99d15dd6cc250a20c9cd00bd6955b4dd7c83842dd28b1e7235	native_implementation
R0522	runtime_source	src/runtime/test_runner/expect/toMatchSnapshot.rs	toMatchSnapshot.rs	1	8649c7cef7e96fae963a08f3745a947a240f3017a78375261e86d98322557f12	native_implementation
R0523	runtime_source	src/runtime/test_runner/expect/toSatisfy.rs	toSatisfy.rs	1	643aece455c926889a5b141dba62b59b2b412b4e80410fa974f53ee5fbb0f99e	native_implementation
R0524	runtime_source	src/runtime/test_runner/expect/toStrictEqual.rs	toStrictEqual.rs	1	bce51f51afd2dbf96c683c7c8142fc0dcd2d8476deb2d25fca7c2132a801d00c	native_implementation
R0525	runtime_source	src/runtime/test_runner/expect/toThrow.rs	toThrow.rs	1	1a860478ad68aee55a246f02190ddf4ac26f95175006b280f3adf3698d7fc17c	native_implementation
R0526	runtime_source	src/runtime/test_runner/expect/toThrowErrorMatchingInlineSnapshot.rs	toThrowErrorMatchingInlineSnapshot.rs	1	bd2c5a03f40ebdc295665fc5a5f96aa9f3bff386e8437e2df020cbeb93f194c8	native_implementation
R0527	runtime_source	src/runtime/test_runner/expect/toThrowErrorMatchingSnapshot.rs	toThrowErrorMatchingSnapshot.rs	1	04d664441b2857f8932f1668503eff09899c77feb6476e1723235c8517425bf2	native_implementation
R0528	runtime_source	src/runtime/test_runner/jest.classes.ts	jest.classes.ts	1	1ad89f58f42e1abfdafe94f103a297055be6e65522c4ba95a5e5c9187c589dab	native_implementation
R0529	runtime_source	src/runtime/test_runner/jest.rs	jest.rs	1	3ebfed6901c7afdb8adfd7ee71e675375dc2c4c99685d5110151be009cb4b0a3	native_implementation
R0530	runtime_source	src/runtime/test_runner/mod.rs	mod.rs	1	f9ddfc55513b4a725af17f5175d5c278b77d2361eba94ee27c2aafed0204c701	native_implementation
R0531	runtime_source	src/runtime/test_runner/pretty_format.rs	pretty_format.rs	1	c5f5ef1bf4f4186b0e0294a6cc25a3183676fe6a4070e72d7702513d99375ce9	native_implementation
R0532	runtime_source	src/runtime/test_runner/snapshot.rs	snapshot.rs	1	997fd156cda002f44a1e920e93a20f2ff6a14b00f1d740157e634e9908c0d462	native_implementation
R0533	runtime_source	src/runtime/test_runner/timers/FakeTimers.rs	FakeTimers.rs	1	e19c611e6319c851ac1612db938a419264f61d127076e928c8efcadfd0f81ee2	native_implementation
R0534	runtime_source	src/runtime/test_runner/timers/FakeTimersConfig.bindv2.ts	FakeTimersConfig.bindv2.ts	1	436afc423006276a159318c4ecfd8c701e0480ed5ee036d5cf04d068f1f8abcd	native_implementation
R0535	runtime_source	src/runtime/timer/DateHeaderTimer.rs	DateHeaderTimer.rs	1	c67a6d4fe7f38c3e79c10b0cd361b16f7fb7a12abd045b3eb93928cdc9747aa6	native_implementation
R0536	runtime_source	src/runtime/timer/EventLoopDelayMonitor.rs	EventLoopDelayMonitor.rs	1	073919be558d777065c1bde82b9a1d0cd9533f734f3e9c73fe4b17aaa39fb041	native_implementation
R0537	runtime_source	src/runtime/timer/ImmediateObject.rs	ImmediateObject.rs	1	47a894f1c2c997c58061630320726b77e0e59913c8ffb4ebcae0fbcdcd2537da	native_implementation
R0538	runtime_source	src/runtime/timer/TimeoutObject.rs	TimeoutObject.rs	1	8a864111389bc3cc925512caf1b60ed2cbd696a414338e82418001b7e47eb853	native_implementation
R0539	runtime_source	src/runtime/timer/Timer.rs	Timer.rs	1	2ea597c89d2a2413a8ff72717605f843ffb1f49847ac2f522957b22c57324da5	native_implementation
R0540	runtime_source	src/runtime/timer/WTFTimer.rs	WTFTimer.rs	1	d773483c8370faca1dac6ef0ae336b1b25e25e41040613f11e2a9bb82c8f75e6	native_implementation
R0541	runtime_source	src/runtime/timer/mod.rs	mod.rs	1	f19805381a313761d1e804514be1c4aa7b66ccf184b1782a72ead0081b15350e	native_implementation
R0542	runtime_source	src/runtime/timer/timer_object_internals.rs	timer_object_internals.rs	1	37e389f9909a7db705555c5f9238162c281069e510e4d7582523d99f7bcfff8c	native_implementation
R0543	runtime_source	src/runtime/valkey_jsc/ValkeyCommand.rs	ValkeyCommand.rs	1	937760ca4b5064459a20a6aad890cd84664e92171b4182361f520a16e97c87ef	native_implementation
R0544	runtime_source	src/runtime/valkey_jsc/index.rs	index.rs	1	7157d965baa69b3aca594a32be4725512fa4ae4708e1e9ab8c8a93281aa94eea	native_implementation
R0545	runtime_source	src/runtime/valkey_jsc/js_valkey.rs	js_valkey.rs	1	527ae2325249d085c1bfe2554bb2eef530923e286f32a6825507bde95a60b692	native_implementation
R0546	runtime_source	src/runtime/valkey_jsc/js_valkey_functions.rs	js_valkey_functions.rs	1	5e529e4765b77265ab4321a17a380da411adc2e89a155c828643c96bd9160244	native_implementation
R0547	runtime_source	src/runtime/valkey_jsc/mod.rs	mod.rs	1	87a746b8e7e418f9fa3f52cd90338597c81bb45964378d45b6e040ca1746b2fc	native_implementation
R0548	runtime_source	src/runtime/valkey_jsc/protocol_jsc.rs	protocol_jsc.rs	1	df86f9e77ff5f6757341b0fd0731451c83ba98900940da99c28b0481a9a9e2f6	native_implementation
R0549	runtime_source	src/runtime/valkey_jsc/valkey.classes.ts	valkey.classes.ts	1	ffe893528f434cfff4544d8700004a43b985cefd6b9e1fe1a1be1e22e6317add	native_implementation
R0550	runtime_source	src/runtime/valkey_jsc/valkey.rs	valkey.rs	1	01fe0a5d8f828220079d28b179fe8aed45ded289deaa6c143fad57522a426031	native_implementation
R0551	runtime_source	src/runtime/webcore.rs	webcore.rs	1	da0a950c87552ba6563d1a4f5748304f2215d54156c5a5c6803e25046a54ed12	native_implementation
R0552	runtime_source	src/runtime/webcore/ArrayBufferSink.rs	ArrayBufferSink.rs	1	80e22fb4322f7d0a79f30b070c17883ab3ac93b699993978f1ce1e5147576a0c	native_implementation
R0553	runtime_source	src/runtime/webcore/BakeResponse.rs	BakeResponse.rs	1	5e12dd39b40a2d933d9cab9edab0be1a3cadf8e90501d1577f8b768ecd07a4f7	native_implementation
R0554	runtime_source	src/runtime/webcore/Blob.rs	Blob.rs	1	1a69ed3795a4193db1881cc5bb999fd404ae9116e57b1a45ccdf7c739630247a	native_implementation
R0555	runtime_source	src/runtime/webcore/Body.rs	Body.rs	1	f14484560eeed4f9d1c8ec37853b1fc6b3ae2d5a580bbc8c5239a68e2e5a3fdf	native_implementation
R0556	runtime_source	src/runtime/webcore/ByteBlobLoader.rs	ByteBlobLoader.rs	1	b3b2e7a6e7aedc842e4e2b150a1af7b31b02dbc130db03e71e4894c2271af2a6	native_implementation
R0557	runtime_source	src/runtime/webcore/ByteStream.rs	ByteStream.rs	1	35e1bdfdd382952390d40e63ae131ef7d7d1a8174e61423b7c27a5151b61e055	native_implementation
R0558	runtime_source	src/runtime/webcore/CookieMap.rs	CookieMap.rs	1	845f03bc5c4b51918d19e2aa31a6fe86490ddacf7a40b1cd7c277da0d2ee6dd1	native_implementation
R0559	runtime_source	src/runtime/webcore/Crypto.rs	Crypto.rs	1	a935c135e33d13ab378b179685b373e2f824543c03d2207c6b5bb82219f2fb52	native_implementation
R0560	runtime_source	src/runtime/webcore/EncodingLabel.rs	EncodingLabel.rs	1	5e74ac8c43f3ee064b6ea289af67afa4e52587b802213c7cef50dc6744fcad8d	native_implementation
R0561	runtime_source	src/runtime/webcore/FileReader.rs	FileReader.rs	1	1573d54d6d20e2489dcec989283ab34311ad1261dc3676d9099d5803e4c80551	native_implementation
R0562	runtime_source	src/runtime/webcore/FileSink.rs	FileSink.rs	1	276b128165d691374908a2e74e4af50ee0673c9c5de464cd7b991d09be9a72fa	native_implementation
R0563	runtime_source	src/runtime/webcore/FormData.rs	FormData.rs	1	f48c4525c69350ec7fd4be578d683824f2286ccaf45f856f6f10aa4add006877	native_implementation
R0564	runtime_source	src/runtime/webcore/ObjectURLRegistry.rs	ObjectURLRegistry.rs	1	3a17c9cc6b0379e68c2c2b010a741f29d0d1c5ed57da070544ed1352dbfb0d6c	native_implementation
R0565	runtime_source	src/runtime/webcore/ReadableStream.rs	ReadableStream.rs	1	ff26605ba7bc3867c26455738a23225692365fd3df1896c1e0ea04ddaa83f3b2	native_implementation
R0566	runtime_source	src/runtime/webcore/Request.rs	Request.rs	1	24d6e2a9b75a9ccb61b9b009ac4717b8e0e8cf71209b07aadb4f1e51aef0dffb	native_implementation
R0567	runtime_source	src/runtime/webcore/Response.rs	Response.rs	1	f66dc1ad1a0bd03cf0b552cec8d568e5c0785649952e266e60cc175a47cba509	native_implementation
R0568	runtime_source	src/runtime/webcore/ResumableSink.rs	ResumableSink.rs	1	ce1c4355ec48f967a9c512a080e036fdec5f3eaa5f2e04a4d317d323c509d10b	native_implementation
R0569	runtime_source	src/runtime/webcore/S3Client.rs	S3Client.rs	1	e5b2ad67aa14ef2a8a8c02b78973d2f1995f490ef14e4ceca3f108a0ac7a3ed7	native_implementation
R0570	runtime_source	src/runtime/webcore/S3File.rs	S3File.rs	1	035931afd42c7c3a3f288aa57103f2cdb650f48a8ced881f31b3ad940f3e3fdb	native_implementation
R0571	runtime_source	src/runtime/webcore/S3Stat.rs	S3Stat.rs	1	e04854916bffd4a1974632207431c9a69caad9204ff4bc74b15df71bf896349d	native_implementation
R0572	runtime_source	src/runtime/webcore/ScriptExecutionContext.rs	ScriptExecutionContext.rs	1	8f7a298973886760e8f82cff3868079b6228de6bd801d315b897f3f9bbbe40be	native_implementation
R0573	runtime_source	src/runtime/webcore/Sink.rs	Sink.rs	1	960e19d5238925b2d281f28bd93613ea7c2601971d6af618a8714499903a3344	native_implementation
R0574	runtime_source	src/runtime/webcore/TextDecoder.rs	TextDecoder.rs	1	4956c2cb9a89bbb82a9ee13b9d90b89891ba454d1ec7758fc4e0dad0d2fed7a4	native_implementation
R0575	runtime_source	src/runtime/webcore/TextEncoder.rs	TextEncoder.rs	1	f454d8cfb96308d121537deaf4eb32dea92f6d3c84ed1889723feb2947f229c1	native_implementation
R0576	runtime_source	src/runtime/webcore/TextEncoderStreamEncoder.rs	TextEncoderStreamEncoder.rs	1	508f7fd4235f09dd42a90b1cfa09f7c1ae47bd8cb4e7f2a18fb395b91e84683d	native_implementation
R0577	runtime_source	src/runtime/webcore/blob/Store.rs	Store.rs	1	d3a7e45d80acf12a5342778bb4951d61c0e16f159d4b0bc1183f547d8d06746d	native_implementation
R0578	runtime_source	src/runtime/webcore/blob/copy_file.rs	copy_file.rs	1	861adf63c1109499c65807d72965c86c9f8a9b9b8b3fe6348c2c3a44ecd38260	native_implementation
R0579	runtime_source	src/runtime/webcore/blob/read_file.rs	read_file.rs	1	40774d3809b0b4084be37a462bef992d6d8414c1d84076998dddc8d44e2d68c7	native_implementation
R0580	runtime_source	src/runtime/webcore/blob/write_file.rs	write_file.rs	1	6f7178f87312f5d3d91d457cbe1ffc294c04004210a6f74f4511359e309fb0df	native_implementation
R0581	runtime_source	src/runtime/webcore/encoding.classes.ts	encoding.classes.ts	1	11385080502d1257e63e9874cfe1ede3b8157726318c33f8b45d2313c2cc11e0	native_implementation
R0582	runtime_source	src/runtime/webcore/encoding.rs	encoding.rs	1	2033dc15f7a765c18055f371f9a3cf676330ea602d63c1b49f4c5d93e8db8a5b	native_implementation
R0583	runtime_source	src/runtime/webcore/fetch.rs	fetch.rs	1	c2564319e3470afc51e62b961b9635458547ebc910746f54fb4ee601ee1a2f05	native_implementation
R0584	runtime_source	src/runtime/webcore/fetch/FetchTasklet.rs	FetchTasklet.rs	1	8d4a6f237a7e86998f0ef5c8fa1f671e0b5c62b42d90c1cc6a13d92d2e75e90b	native_implementation
R0585	runtime_source	src/runtime/webcore/fetch/compress_body.rs	compress_body.rs	1	6e8c13e1bc1bf4b48b9456832db443e92c0a7151f486f9796c119115279ee252	native_implementation
R0586	runtime_source	src/runtime/webcore/headers_ref.rs	headers_ref.rs	1	5d014e122723d77ed38cd1f703d396e2afffc9b54f934e207b9e829c80f16f8b	native_implementation
R0587	runtime_source	src/runtime/webcore/prompt.rs	prompt.rs	1	e0893bc933665e46716173f8f66ec39ee4c21d071d62dced2dc05eb786395d77	native_implementation
R0588	runtime_source	src/runtime/webcore/response.classes.ts	response.classes.ts	1	6496f9cd3fd9acd00343da8ebe705548ce827e5dd19580b1de04f73cf5b6ef32	native_implementation
R0589	runtime_source	src/runtime/webcore/s3/client.rs	client.rs	1	f10a83a1f341e0d1fcf5d6dc5476b8776e6e3c18b8e439581e75feac03266c22	native_implementation
R0590	runtime_source	src/runtime/webcore/s3/credentials_jsc.rs	credentials_jsc.rs	1	1c3dfa0b83c29aceb5164d5f0c12171ad1eb52ec0a542ecd69758b406ec4393d	native_implementation
R0591	runtime_source	src/runtime/webcore/s3/download_stream.rs	download_stream.rs	1	38a90ecf3e1557ad1e0cad522d153c9005cc56013bbaca20695c7ec9c8127485	native_implementation
R0592	runtime_source	src/runtime/webcore/s3/error_jsc.rs	error_jsc.rs	1	e2aaea51ca0ed72ad7ced4a9ff501c08cbc4bcf00cb24d905f29c064151a0663	native_implementation
R0593	runtime_source	src/runtime/webcore/s3/list_objects.rs	list_objects.rs	1	12c89b7d7d7fc18e2df3d2d87608b131f98a520f3d475ce32aebbf4148d6fef3	native_implementation
R0594	runtime_source	src/runtime/webcore/s3/multipart.rs	multipart.rs	1	cec4618fc2e417e32acc17e0b0930526a22940283b44967046dd9ee4cc321a69	native_implementation
R0595	runtime_source	src/runtime/webcore/s3/simple_request.rs	simple_request.rs	1	7da3aa97fe5902e199de5fa39e9f3effc53663fb511ba4e3773e5d1c3a201525	native_implementation
